Timestamp,Source_IP,Destination_IP,Attack_Type,Protocol,Packet_Size,Failed_Logins,Country,Response_Time,Threat_Level
6/30/26 11:25,198.51.100.84,10.0.1.7,Phishing,HTTPS,250,1,USA,309,Low
6/30/26 11:31,192.0.2.26,192.168.1.25,DDoS,HTTP,1106,1,India,252,Medium
6/30/26 11:58,198.51.100.223,10.1.0.10,Phishing,HTTPS,412,1,Japan,41,Low
6/30/26 12:16,192.0.2.192,10.0.0.15,Brute Force,HTTPS,199,6,Germany,538,Medium
6/30/26 12:33,198.51.100.92,10.0.1.22,Malware,TCP,809,5,USA,559,Medium
6/30/26 13:09,198.51.100.76,192.168.1.5,Phishing,HTTPS,889,2,USA,269,Medium
6/30/26 13:11,192.0.2.192,10.0.0.15,Brute Force,TCP,385,8,Germany,471,Medium
6/30/26 13:24,198.51.100.87,172.16.1.9,Brute Force,TCP,347,8,USA,419,Medium
6/30/26 13:34,203.0.113.125,10.1.0.10,Malware,HTTP,1010,5,UK,751,High
6/30/26 15:00,192.0.2.43,10.0.1.11,SQL Injection,HTTP,751,2,India,70,Medium
6/30/26 15:06,198.51.100.74,10.0.0.8,Malware,UDP,610,3,USA,842,Medium
6/30/26 15:17,192.0.2.5,10.0.0.5,Brute Force,TCP,208,6,India,484,Medium
6/30/26 15:20,198.51.100.72,10.1.0.10,Brute Force,HTTP,262,4,USA,370,Medium
6/30/26 16:05,192.0.2.10,192.168.1.25,Malware,TCP,414,3,India,228,Medium
6/30/26 16:53,192.0.2.48,10.0.1.22,Phishing,HTTP,210,1,India,420,Low
6/30/26 17:00,198.51.100.246,10.0.0.12,Phishing,HTTP,753,1,Japan,172,Low
6/30/26 17:16,198.51.100.88,10.0.1.11,DDoS,TCP,933,1,USA,760,Medium
6/30/26 17:45,198.51.100.240,10.1.0.10,Phishing,HTTPS,729,3,Japan,271,Medium
6/30/26 19:09,198.51.100.227,10.0.1.7,SQL Injection,HTTPS,684,3,Japan,133,Medium
6/30/26 19:15,192.0.2.32,172.16.1.9,SQL Injection,HTTP,348,0,India,403,Medium
6/30/26 19:47,198.51.100.76,172.16.1.15,Brute Force,TCP,259,12,USA,415,High
6/30/26 20:22,203.0.113.138,10.1.0.14,Malware,TCP,640,7,UK,604,Medium
6/30/26 21:08,198.51.100.90,10.0.0.8,Malware,HTTPS,543,4,USA,181,Medium
6/30/26 21:24,192.0.2.27,10.1.0.10,Malware,TCP,1500,1,India,443,Medium
6/30/26 22:33,198.51.100.92,10.0.0.12,Phishing,HTTPS,738,1,USA,324,Low
6/30/26 23:34,192.0.2.40,10.0.1.22,SQL Injection,HTTP,928,4,India,458,Medium
6/30/26 23:46,192.0.2.183,10.0.1.4,Malware,HTTP,844,4,Germany,216,Medium
7/1/26 0:17,198.51.100.210,10.0.0.12,DDoS,TCP,1026,0,Japan,797,High
7/1/26 1:41,192.0.2.30,192.168.2.6,Brute Force,HTTPS,304,9,India,535,Medium
7/1/26 3:23,203.0.113.138,10.1.0.14,Brute Force,HTTP,308,6,UK,304,Medium
7/1/26 3:29,198.51.100.78,10.0.1.4,Phishing,HTTPS,238,2,USA,118,Low
7/1/26 5:24,192.0.2.195,10.1.0.25,Phishing,HTTP,395,1,Germany,106,Low
7/1/26 5:34,192.0.2.3,10.0.0.15,SQL Injection,TCP,1109,4,India,397,Medium
7/1/26 7:26,203.0.113.140,10.0.0.12,Phishing,HTTPS,338,0,UK,101,Low
7/1/26 7:52,198.51.100.55,10.0.1.22,Phishing,HTTPS,437,1,USA,147,Low
7/1/26 8:04,198.51.100.67,172.16.0.5,Brute Force,TCP,747,5,USA,506,Medium
7/1/26 8:31,192.0.2.46,172.16.1.15,Malware,TCP,1353,2,India,471,Medium
7/1/26 8:50,192.0.2.177,192.168.2.6,Brute Force,HTTPS,90,7,Germany,451,Low
7/1/26 9:00,192.0.2.30,10.0.0.12,Phishing,HTTPS,561,2,India,83,Low
7/1/26 9:15,203.0.113.137,10.0.0.15,Malware,TCP,874,3,UK,304,Medium
7/1/26 9:29,198.51.100.84,10.1.0.25,Malware,HTTP,885,4,USA,334,Medium
7/1/26 9:40,203.0.113.126,192.168.2.20,DDoS,UDP,944,1,UK,435,Medium
7/1/26 10:05,192.0.2.46,10.0.0.15,Brute Force,HTTPS,195,5,India,409,Medium
7/1/26 10:20,198.51.100.213,192.168.1.10,Malware,TCP,1476,0,Japan,414,Medium
7/1/26 10:43,198.51.100.215,172.16.0.5,Phishing,HTTPS,556,1,Japan,163,Low
7/1/26 10:56,192.0.2.11,10.1.0.25,Malware,HTTPS,672,4,India,657,Medium
7/1/26 11:47,192.0.2.3,192.168.1.25,Brute Force,HTTPS,352,5,India,253,Medium
7/1/26 11:56,192.0.2.21,172.16.0.8,Malware,TCP,1090,4,India,522,Medium
7/1/26 12:05,192.0.2.152,10.0.0.5,Brute Force,HTTPS,590,5,Germany,375,Medium
7/1/26 12:12,192.0.2.46,10.1.0.10,Malware,HTTPS,573,2,India,629,Medium
7/1/26 12:29,192.0.2.164,10.0.1.18,Brute Force,HTTPS,212,7,Germany,378,Medium
7/1/26 12:48,192.0.2.3,10.0.0.20,Brute Force,HTTPS,347,11,India,397,Medium
7/1/26 13:25,192.0.2.24,10.0.0.5,Phishing,HTTPS,315,0,India,278,Low
7/1/26 14:07,192.0.2.30,10.1.0.10,Brute Force,HTTPS,153,10,India,538,Medium
7/1/26 14:24,198.51.100.73,172.16.0.8,Phishing,HTTP,262,2,USA,106,Low
7/1/26 14:57,192.0.2.26,10.0.0.15,Brute Force,TCP,370,6,India,399,Medium
7/1/26 15:14,198.51.100.91,10.0.0.15,SQL Injection,HTTP,829,2,USA,467,Medium
7/1/26 15:28,198.51.100.70,10.0.1.7,SQL Injection,HTTP,455,3,USA,288,Medium
7/1/26 16:15,192.0.2.191,10.0.1.4,Brute Force,HTTPS,97,5,Germany,364,Low
7/1/26 16:17,192.0.2.44,10.0.0.8,Phishing,HTTPS,556,0,India,307,Low
7/1/26 16:23,198.51.100.84,10.0.1.18,Malware,HTTPS,867,8,USA,440,Medium
7/1/26 16:23,192.0.2.15,192.168.2.6,Brute Force,TCP,530,10,India,456,Medium
7/1/26 16:58,198.51.100.78,10.1.0.10,Brute Force,HTTP,149,5,USA,360,Medium
7/1/26 17:23,198.51.100.76,10.0.0.8,Phishing,HTTPS,335,3,USA,169,Low
7/1/26 17:31,192.0.2.3,10.0.0.20,Brute Force,TCP,500,5,India,198,Medium
7/1/26 17:36,198.51.100.216,10.1.0.14,Malware,TCP,429,5,Japan,810,Medium
7/1/26 19:18,198.51.100.84,172.16.1.9,Brute Force,HTTP,189,7,USA,333,Medium
7/1/26 19:22,198.51.100.72,10.0.0.8,Malware,TCP,1075,6,USA,465,Medium
7/1/26 20:42,198.51.100.89,192.168.1.10,SQL Injection,HTTP,587,1,USA,764,Medium
7/1/26 20:45,198.51.100.57,10.0.0.8,Brute Force,HTTP,264,10,USA,490,Medium
7/1/26 21:13,192.0.2.151,10.0.0.15,Brute Force,TCP,382,1,Germany,498,Low
7/1/26 22:05,192.0.2.30,10.0.1.4,Phishing,HTTP,340,1,India,326,Low
7/1/26 22:09,198.51.100.77,10.0.0.12,Phishing,HTTPS,510,0,USA,227,Low
7/1/26 22:56,203.0.113.138,10.1.0.21,Malware,TCP,557,3,UK,80,Medium
7/1/26 23:35,192.0.2.2,10.0.0.5,Phishing,HTTP,392,1,India,269,Low
7/2/26 3:35,192.0.2.46,10.0.0.12,Malware,HTTPS,751,3,India,350,Medium
7/2/26 4:50,198.51.100.56,172.16.1.4,Malware,HTTP,1042,0,USA,415,Medium
7/2/26 6:32,198.51.100.55,10.0.0.15,Phishing,HTTPS,418,1,USA,317,Low
7/2/26 7:17,192.0.2.10,192.168.1.10,Phishing,HTTPS,515,1,India,158,Low
7/2/26 7:56,192.0.2.6,172.16.0.5,Phishing,HTTPS,459,0,India,216,Low
7/2/26 7:58,192.0.2.4,10.0.0.5,SQL Injection,HTTPS,577,2,India,353,Medium
7/2/26 8:12,198.51.100.67,10.0.0.12,SQL Injection,HTTP,275,2,USA,361,Low
7/2/26 8:39,192.0.2.33,10.1.0.10,Brute Force,TCP,162,4,India,409,Medium
7/2/26 8:50,192.0.2.158,172.16.1.9,Brute Force,TCP,336,15,Germany,578,High
7/2/26 9:04,198.51.100.93,192.168.1.25,Brute Force,HTTPS,547,11,USA,429,Medium
7/2/26 9:59,203.0.113.120,172.16.1.4,Brute Force,HTTPS,266,8,UK,188,Medium
7/2/26 10:14,192.0.2.30,10.0.0.5,DDoS,HTTPS,939,0,India,556,Medium
7/2/26 11:01,192.0.2.26,172.16.0.5,Phishing,HTTPS,333,3,India,382,Low
7/2/26 11:02,192.0.2.30,10.1.0.25,Brute Force,TCP,122,7,India,273,Medium
7/2/26 11:11,192.0.2.27,10.0.0.8,Phishing,HTTP,347,1,India,233,Low
7/2/26 11:30,203.0.113.124,192.168.1.10,DDoS,UDP,956,0,UK,833,High
7/2/26 11:31,192.0.2.40,172.16.1.9,Phishing,HTTPS,497,3,India,133,Low
7/2/26 11:42,192.0.2.30,10.0.1.7,Phishing,HTTPS,736,0,India,274,Low
7/2/26 11:46,198.51.100.72,10.0.0.8,Phishing,HTTP,312,1,USA,217,Low
7/2/26 11:50,192.0.2.28,10.1.0.25,Phishing,HTTPS,438,1,India,254,Medium
7/2/26 12:30,198.51.100.236,172.16.1.15,Brute Force,TCP,306,4,Japan,348,Low
7/2/26 12:47,192.0.2.15,10.0.0.8,Brute Force,TCP,246,11,India,433,Medium
7/2/26 12:57,203.0.113.126,172.16.1.4,Malware,HTTP,864,4,UK,450,Medium
7/2/26 13:19,192.0.2.36,10.1.0.21,Malware,TCP,404,2,India,650,Medium
7/2/26 13:30,192.0.2.39,172.16.1.4,Phishing,HTTPS,380,4,India,157,Medium
7/2/26 13:31,198.51.100.72,192.168.1.5,Brute Force,TCP,246,12,USA,619,High
7/2/26 13:49,203.0.113.140,10.1.0.14,SQL Injection,HTTPS,521,3,UK,397,Medium
7/2/26 14:02,192.0.2.181,10.0.1.18,Phishing,HTTP,449,0,Germany,149,Low
7/2/26 14:07,198.51.100.72,10.0.1.7,SQL Injection,HTTP,317,3,USA,383,Medium
7/2/26 14:27,192.0.2.168,10.0.0.12,Brute Force,TCP,437,6,Germany,417,Medium
7/2/26 14:37,203.0.113.102,10.0.0.5,SQL Injection,HTTPS,686,0,UK,654,Medium
7/2/26 15:08,198.51.100.84,10.0.0.5,SQL Injection,HTTP,404,1,USA,252,Low
7/2/26 15:13,198.51.100.55,10.0.1.7,DDoS,TCP,1374,0,USA,771,Medium
7/2/26 16:23,203.0.113.121,10.0.0.12,Malware,TCP,1083,5,UK,504,Medium
7/2/26 16:34,198.51.100.216,10.0.0.20,Brute Force,TCP,123,10,Japan,683,Medium
7/2/26 16:39,192.0.2.177,172.16.1.15,DDoS,HTTP,1150,0,Germany,730,Medium
7/2/26 17:07,198.51.100.82,10.1.0.25,Phishing,HTTPS,487,3,USA,137,Low
7/2/26 17:10,192.0.2.176,10.0.0.8,Phishing,HTTP,579,0,Germany,132,Low
7/2/26 17:38,192.0.2.3,192.168.2.6,Malware,HTTPS,1043,6,India,491,High
7/2/26 17:41,198.51.100.90,10.0.0.12,Malware,HTTPS,1465,0,USA,321,Medium
7/2/26 18:03,192.0.2.3,10.0.0.5,Brute Force,HTTPS,274,14,India,590,High
7/2/26 18:55,192.0.2.9,10.1.0.10,Phishing,HTTPS,517,0,India,180,Low
7/2/26 19:52,198.51.100.81,172.16.1.4,Phishing,HTTPS,258,0,USA,367,Low
7/2/26 20:11,192.0.2.173,192.168.2.6,SQL Injection,HTTPS,840,0,Germany,546,Medium
7/2/26 20:13,192.0.2.163,10.0.0.12,DDoS,HTTP,1100,1,Germany,120,Medium
7/2/26 20:33,198.51.100.208,10.0.1.4,Malware,UDP,806,3,Japan,380,Medium
7/2/26 21:28,198.51.100.246,10.0.0.5,Brute Force,TCP,167,16,Japan,643,High
7/2/26 21:59,198.51.100.220,10.0.1.7,Phishing,HTTPS,501,0,Japan,113,Low
7/2/26 22:10,198.51.100.75,10.0.0.15,Brute Force,TCP,305,10,USA,510,Medium
7/2/26 22:23,192.0.2.30,10.1.0.14,Brute Force,TCP,86,7,India,499,Medium
7/2/26 22:29,192.0.2.183,10.0.1.4,Brute Force,TCP,331,13,Germany,438,High
7/2/26 23:00,198.51.100.242,172.16.0.5,DDoS,UDP,778,1,Japan,1163,Medium
7/2/26 23:29,203.0.113.146,10.1.0.10,Phishing,HTTP,602,1,UK,96,Low
7/3/26 2:04,192.0.2.18,10.0.0.5,DDoS,TCP,1185,0,India,1061,Medium
7/3/26 6:07,198.51.100.69,10.0.0.20,Brute Force,HTTP,165,9,USA,504,Medium
7/3/26 6:58,198.51.100.76,10.0.0.15,DDoS,UDP,1241,0,USA,674,Medium
7/3/26 7:29,192.0.2.191,172.16.0.12,SQL Injection,HTTP,733,2,Germany,283,Medium
7/3/26 7:35,192.0.2.17,10.0.0.12,SQL Injection,HTTP,471,1,India,238,Medium
7/3/26 7:42,198.51.100.83,10.1.0.14,SQL Injection,HTTPS,491,4,USA,474,Medium
7/3/26 7:52,203.0.113.120,10.1.0.14,SQL Injection,HTTP,1400,4,UK,360,High
7/3/26 7:57,192.0.2.26,10.1.0.14,Brute Force,TCP,425,9,India,511,Medium
7/3/26 8:04,192.0.2.192,10.1.0.21,SQL Injection,HTTPS,390,3,Germany,300,Low
7/3/26 8:18,203.0.113.102,10.1.0.10,Phishing,HTTPS,266,1,UK,233,Low
7/3/26 9:02,192.0.2.3,10.1.0.21,SQL Injection,HTTP,427,0,India,564,Medium
7/3/26 9:41,198.51.100.241,10.0.0.20,Phishing,HTTPS,408,3,Japan,40,Low
7/3/26 9:42,198.51.100.84,172.16.1.4,Brute Force,TCP,157,5,USA,593,Medium
7/3/26 9:49,192.0.2.46,192.168.1.5,DDoS,HTTP,761,2,India,1325,Medium
7/3/26 10:41,198.51.100.84,172.16.0.5,DDoS,HTTP,1171,1,USA,990,High
7/3/26 10:53,192.0.2.187,10.0.0.5,SQL Injection,HTTPS,534,5,Germany,185,Medium
7/3/26 10:58,198.51.100.78,172.16.0.5,Malware,HTTPS,1001,6,USA,321,Medium
7/3/26 11:10,192.0.2.21,172.16.0.8,Phishing,HTTPS,464,0,India,241,Low
7/3/26 11:12,198.51.100.83,172.16.0.5,Brute Force,TCP,202,10,USA,763,Medium
7/3/26 11:20,203.0.113.113,172.16.0.5,Malware,TCP,480,6,UK,510,Medium
7/3/26 12:18,203.0.113.113,10.0.0.5,Phishing,HTTPS,250,0,UK,40,Low
7/3/26 12:40,198.51.100.217,172.16.0.8,Phishing,HTTPS,364,0,Japan,166,Low
7/3/26 12:40,198.51.100.88,10.0.0.5,Brute Force,TCP,356,11,USA,807,Medium
7/3/26 12:44,203.0.113.105,10.0.1.7,Malware,TCP,866,4,UK,264,Low
7/3/26 12:52,192.0.2.155,10.0.0.5,Brute Force,HTTP,146,11,Germany,691,Medium
7/3/26 13:08,192.0.2.30,10.1.0.10,Malware,HTTP,618,6,India,963,High
7/3/26 13:29,198.51.100.94,10.0.0.15,Phishing,HTTPS,607,2,USA,212,Medium
7/3/26 13:43,192.0.2.27,10.0.0.5,Phishing,HTTPS,578,0,India,202,Low
7/3/26 13:52,192.0.2.43,10.0.1.22,Phishing,HTTPS,294,0,India,181,Low
7/3/26 14:31,192.0.2.34,172.16.0.5,DDoS,HTTP,853,1,India,814,Medium
7/3/26 15:08,203.0.113.134,10.0.0.12,SQL Injection,HTTPS,358,4,UK,185,Medium
7/3/26 15:24,203.0.113.102,172.16.1.4,Brute Force,TCP,151,4,UK,405,Medium
7/3/26 15:29,198.51.100.215,10.0.1.22,Phishing,HTTPS,806,0,Japan,40,Low
7/3/26 15:57,192.0.2.177,172.16.0.8,Malware,HTTPS,739,3,Germany,452,Medium
7/3/26 16:05,192.0.2.172,10.0.0.8,Malware,TCP,349,2,Germany,795,Medium
7/3/26 16:28,192.0.2.30,10.0.0.8,Brute Force,HTTPS,218,10,India,566,Medium
7/3/26 16:34,198.51.100.76,10.0.0.12,Brute Force,TCP,309,4,USA,515,Medium
7/3/26 16:55,192.0.2.15,192.168.1.10,DDoS,HTTP,1056,3,India,656,Medium
7/3/26 17:54,192.0.2.197,10.1.0.21,Brute Force,HTTPS,172,14,Germany,441,High
7/3/26 18:02,192.0.2.173,10.1.0.14,DDoS,UDP,1094,1,Germany,531,Medium
7/3/26 18:31,198.51.100.76,10.1.0.25,Brute Force,TCP,339,6,USA,466,Medium
7/3/26 18:33,192.0.2.164,10.0.0.12,Phishing,HTTPS,420,0,Germany,128,Low
7/3/26 18:43,203.0.113.129,10.1.0.10,Malware,TCP,956,3,UK,80,Medium
7/3/26 18:55,192.0.2.8,172.16.0.12,Brute Force,HTTPS,236,9,India,560,Medium
7/3/26 19:14,203.0.113.111,10.1.0.14,Brute Force,TCP,259,6,UK,320,Medium
7/3/26 19:55,198.51.100.72,10.0.1.7,Phishing,HTTPS,436,4,USA,40,Low
7/3/26 20:16,192.0.2.3,10.0.0.5,DDoS,UDP,1500,1,India,422,High
7/3/26 20:36,203.0.113.113,10.0.0.12,Brute Force,HTTP,181,9,UK,490,Medium
7/3/26 20:37,198.51.100.82,10.0.1.18,Phishing,HTTP,254,0,USA,203,Low
7/3/26 21:09,192.0.2.46,10.1.0.10,Brute Force,HTTP,157,13,India,622,High
7/3/26 22:18,192.0.2.5,172.16.1.9,SQL Injection,HTTPS,206,2,India,278,Medium
7/3/26 22:45,192.0.2.185,10.0.1.11,Malware,HTTPS,397,3,Germany,651,Medium
7/3/26 23:03,192.0.2.197,10.1.0.21,Phishing,HTTPS,276,1,Germany,200,Low
7/3/26 23:53,192.0.2.15,10.0.0.5,Malware,TCP,1442,3,India,435,Medium
7/3/26 23:54,192.0.2.191,10.0.0.15,Phishing,HTTPS,303,1,Germany,123,Low
7/4/26 2:29,192.0.2.46,10.0.0.8,Brute Force,HTTPS,256,12,India,616,High
7/4/26 3:07,192.0.2.179,10.0.0.15,Phishing,HTTPS,388,0,Germany,242,Low
7/4/26 4:46,198.51.100.55,192.168.1.5,Brute Force,TCP,390,2,USA,245,Medium
7/4/26 7:57,198.51.100.233,192.168.1.5,SQL Injection,HTTPS,730,4,Japan,467,Medium
7/4/26 8:14,198.51.100.88,10.0.0.5,Malware,TCP,624,4,USA,1133,High
7/4/26 8:25,198.51.100.88,10.0.0.15,DDoS,UDP,1381,3,USA,467,Medium
7/4/26 8:26,192.0.2.33,10.1.0.21,Malware,HTTP,770,2,India,133,Medium
7/4/26 9:31,198.51.100.236,10.1.0.10,Malware,TCP,1066,10,Japan,393,High
7/4/26 9:54,192.0.2.183,172.16.0.8,Phishing,HTTPS,221,0,Germany,242,Low
7/4/26 10:21,198.51.100.79,10.0.1.11,Malware,HTTPS,845,3,USA,336,Medium
7/4/26 10:23,198.51.100.219,172.16.0.5,SQL Injection,HTTPS,798,4,Japan,525,Medium
7/4/26 10:24,198.51.100.84,10.0.1.11,Malware,UDP,481,4,USA,635,Medium
7/4/26 10:42,203.0.113.122,10.0.1.7,SQL Injection,HTTP,550,0,UK,280,Medium
7/4/26 10:45,198.51.100.72,10.0.1.18,Phishing,HTTPS,193,1,USA,289,Low
7/4/26 11:07,192.0.2.26,172.16.1.9,DDoS,HTTP,1362,1,India,185,Medium
7/4/26 12:03,192.0.2.3,10.0.1.4,DDoS,HTTP,1329,1,India,891,Critical
7/4/26 12:44,192.0.2.46,10.1.0.21,Malware,TCP,425,4,India,337,Medium
7/4/26 12:45,198.51.100.215,10.0.1.18,Brute Force,TCP,275,7,Japan,515,Medium
7/4/26 13:43,203.0.113.102,172.16.0.5,Phishing,HTTPS,723,0,UK,299,Low
7/4/26 13:50,198.51.100.84,10.1.0.14,Phishing,HTTP,431,1,USA,291,Low
7/4/26 14:00,198.51.100.54,10.0.0.5,Phishing,HTTPS,420,1,USA,264,Low
7/4/26 14:42,192.0.2.158,10.0.1.4,Brute Force,HTTPS,445,9,Germany,594,Medium
7/4/26 14:48,192.0.2.191,10.0.0.8,Brute Force,TCP,423,12,Germany,377,High
7/4/26 14:51,192.0.2.40,192.168.1.5,Malware,TCP,734,3,India,614,Medium
7/4/26 14:53,198.51.100.202,192.168.2.6,Brute Force,TCP,235,5,Japan,427,Medium
7/4/26 15:13,198.51.100.77,172.16.1.9,Brute Force,TCP,408,10,USA,527,Medium
7/4/26 15:17,192.0.2.26,172.16.0.12,Phishing,HTTP,404,2,India,214,Medium
7/4/26 15:30,192.0.2.24,10.0.0.20,Brute Force,TCP,234,14,India,575,High
7/4/26 15:55,192.0.2.1,192.168.2.6,Malware,HTTPS,933,3,India,147,Medium
7/4/26 16:03,192.0.2.191,10.0.0.12,Phishing,HTTPS,271,1,Germany,471,Low
7/4/26 16:05,192.0.2.30,10.0.0.12,SQL Injection,HTTPS,796,5,India,164,Medium
7/4/26 16:18,192.0.2.40,10.0.0.8,Malware,TCP,535,3,India,636,Medium
7/4/26 16:37,192.0.2.46,10.1.0.14,Phishing,HTTP,355,2,India,307,Low
7/4/26 17:37,192.0.2.27,192.168.1.5,SQL Injection,HTTPS,731,2,India,300,Medium
7/4/26 17:46,192.0.2.192,10.1.0.10,Brute Force,TCP,246,9,Germany,496,Medium
7/4/26 17:51,198.51.100.92,192.168.1.5,Brute Force,HTTPS,204,12,USA,595,High
7/4/26 18:35,192.0.2.33,10.0.0.20,Brute Force,TCP,185,7,India,430,Medium
7/4/26 18:49,198.51.100.81,10.0.0.20,Phishing,HTTPS,510,0,USA,225,Low
7/4/26 18:53,198.51.100.217,172.16.1.4,Phishing,HTTP,308,3,Japan,118,Medium
7/4/26 18:55,192.0.2.162,10.0.1.18,Malware,UDP,605,3,Germany,440,Medium
7/4/26 18:58,198.51.100.54,10.1.0.25,SQL Injection,HTTP,484,3,USA,130,Low
7/4/26 19:21,198.51.100.76,192.168.1.10,DDoS,TCP,1105,1,USA,364,Medium
7/4/26 19:30,192.0.2.33,10.0.1.4,Brute Force,TCP,365,8,India,500,Medium
7/4/26 19:32,198.51.100.216,10.1.0.10,Phishing,HTTP,301,4,Japan,209,Low
7/4/26 19:57,192.0.2.18,10.1.0.14,Phishing,HTTPS,474,0,India,130,Low
7/4/26 21:34,198.51.100.83,10.0.0.8,Brute Force,HTTPS,306,6,USA,325,Medium
7/5/26 0:31,192.0.2.8,10.0.1.11,Malware,HTTPS,587,4,India,659,Medium
7/5/26 2:47,192.0.2.164,10.0.0.12,SQL Injection,HTTPS,673,2,Germany,346,Medium
7/5/26 3:33,198.51.100.51,172.16.1.15,Phishing,HTTPS,197,0,USA,201,Low
7/5/26 5:21,192.0.2.8,10.0.0.12,Brute Force,HTTPS,202,15,India,561,High
7/5/26 7:17,192.0.2.13,172.16.0.12,Brute Force,TCP,300,13,India,515,High
7/5/26 7:22,192.0.2.13,172.16.0.5,Phishing,HTTP,422,0,India,183,Low
7/5/26 7:30,198.51.100.242,192.168.2.6,Malware,HTTP,724,2,Japan,584,Medium
7/5/26 7:43,198.51.100.239,10.1.0.25,Phishing,HTTPS,357,3,Japan,303,Low
7/5/26 7:51,198.51.100.55,192.168.2.20,SQL Injection,HTTP,586,6,USA,201,Medium
7/5/26 8:04,192.0.2.15,10.0.0.8,DDoS,HTTPS,1206,0,India,611,High
7/5/26 9:10,203.0.113.146,10.0.1.4,SQL Injection,HTTP,772,1,UK,470,Medium
7/5/26 10:12,203.0.113.119,10.0.0.8,Malware,TCP,1316,0,UK,312,Medium
7/5/26 11:12,198.51.100.55,10.0.1.11,Phishing,HTTPS,512,3,USA,193,Low
7/5/26 11:16,198.51.100.239,192.168.2.20,Malware,TCP,264,6,Japan,346,Medium
7/5/26 11:41,198.51.100.210,10.1.0.21,Brute Force,HTTPS,288,7,Japan,542,Medium
7/5/26 12:21,192.0.2.182,192.168.1.10,Phishing,HTTPS,392,1,Germany,284,Medium
7/5/26 12:22,198.51.100.88,172.16.1.4,Phishing,HTTPS,452,0,USA,182,Low
7/5/26 12:48,198.51.100.202,172.16.1.9,Malware,TCP,953,7,Japan,515,Medium
7/5/26 13:04,198.51.100.216,10.0.1.11,Brute Force,TCP,110,9,Japan,506,Medium
7/5/26 14:18,198.51.100.217,172.16.1.15,Brute Force,HTTP,168,9,Japan,479,Medium
7/5/26 14:37,192.0.2.15,10.0.0.5,Brute Force,TCP,350,9,India,524,Medium
7/5/26 15:13,203.0.113.120,10.0.0.5,Brute Force,TCP,242,1,UK,443,Medium
7/5/26 15:34,198.51.100.67,10.0.0.5,SQL Injection,HTTPS,891,2,USA,351,Medium
7/5/26 15:42,192.0.2.21,10.1.0.21,Phishing,HTTP,456,4,India,40,Low
7/5/26 15:51,192.0.2.40,172.16.0.5,Brute Force,TCP,286,7,India,476,Medium
7/5/26 16:24,192.0.2.48,192.168.1.25,Malware,TCP,452,3,India,469,Medium
7/5/26 16:28,192.0.2.7,192.168.2.6,Phishing,HTTPS,369,0,India,287,Low
7/5/26 16:39,203.0.113.113,172.16.1.4,Phishing,HTTPS,414,1,UK,40,Low
7/5/26 16:51,192.0.2.36,10.0.1.11,Malware,HTTPS,808,0,India,611,Medium
7/5/26 16:57,198.51.100.248,192.168.1.5,Phishing,HTTPS,322,0,Japan,234,Low
7/5/26 17:12,198.51.100.96,10.0.0.5,Phishing,HTTPS,444,1,USA,228,Low
7/5/26 17:31,198.51.100.60,172.16.1.4,Phishing,HTTPS,336,2,USA,327,Low
7/5/26 18:28,192.0.2.173,10.1.0.14,Malware,HTTPS,1057,1,Germany,331,Medium
7/5/26 18:53,198.51.100.84,192.168.1.5,DDoS,UDP,1154,0,USA,723,Medium
7/5/26 19:16,203.0.113.126,10.0.0.12,Phishing,HTTPS,269,1,UK,199,Low
7/5/26 19:42,203.0.113.118,10.0.0.5,Malware,TCP,1500,2,UK,111,Medium
7/5/26 20:44,192.0.2.26,10.0.1.4,Brute Force,TCP,266,10,India,520,Medium
7/5/26 23:20,198.51.100.67,10.0.1.7,SQL Injection,HTTPS,691,3,USA,467,Medium
7/6/26 1:35,203.0.113.112,192.168.1.25,DDoS,UDP,1073,0,UK,456,High
7/6/26 1:43,203.0.113.124,192.168.2.6,Phishing,HTTPS,226,0,UK,280,Low
7/6/26 1:46,198.51.100.210,10.0.1.4,DDoS,HTTP,1128,1,Japan,517,Medium
7/6/26 1:52,192.0.2.153,10.1.0.10,SQL Injection,HTTP,806,3,Germany,259,Medium
7/6/26 2:02,192.0.2.173,10.0.0.5,DDoS,TCP,1304,3,Germany,495,Medium
7/6/26 2:20,192.0.2.155,192.168.1.10,DDoS,HTTP,1500,0,Germany,1003,High
7/6/26 2:30,198.51.100.76,192.168.1.10,Phishing,HTTPS,769,0,USA,99,Low
7/6/26 2:42,192.0.2.192,172.16.0.8,Brute Force,HTTPS,336,10,Germany,537,Medium
7/6/26 2:46,198.51.100.72,10.0.0.8,DDoS,TCP,1379,2,USA,680,High
7/6/26 3:25,192.0.2.46,10.1.0.10,Malware,TCP,881,7,India,627,Medium
7/6/26 4:25,198.51.100.208,10.1.0.14,SQL Injection,HTTPS,530,1,Japan,561,Medium
7/6/26 4:45,198.51.100.83,10.0.1.4,SQL Injection,HTTPS,638,2,USA,407,Medium
7/6/26 5:04,192.0.2.33,172.16.1.15,Phishing,HTTPS,354,0,India,317,Low
7/6/26 5:09,192.0.2.26,10.0.0.5,Malware,TCP,810,4,India,950,High
7/6/26 5:21,198.51.100.210,10.1.0.10,Brute Force,HTTPS,204,18,Japan,524,High
7/6/26 5:52,198.51.100.72,10.0.0.20,Phishing,HTTPS,450,0,USA,266,Low
7/6/26 6:23,203.0.113.113,10.0.0.12,Phishing,HTTPS,282,0,UK,276,Low
